date,item_id,item_type,item_name,unit_cost,min_required,max_capacity,current_stock,avg_usage_per_day,restock_lead_time,vendor_id
2023-10-12,205,Consumable,Syringe,7,2171,9225,2417,1320,9,V003
2023-10-12,104,Equipment,Hospital Bed,51423,48,280,199,3,19,V005
2023-10-12,202,Consumable,Surgical Mask,3,8293,20869,9276,2077,5,V004
2023-10-12,106,Equipment,MRI Scanner,33213797,1,3,3,0,39,V005
2023-10-12,105,Equipment,ECG Machine,256587,4,10,4,2,23,V001
2023-10-13,102,Equipment,Defibrilator,704572,4,8,5,1,32,V005
2023-10-13,209,Consumable,Cotton Rolls,54,321,2849,992,117,4,V002
2023-10-13,104,Equipment,Hospital Bed,51423,95,155,152,3,23,V005
2023-10-13,201,Consumable,IV Drip,270,612,3421,2158,198,7,V001
2023-10-14,107,Equipment,Infusion Pump,176921,6,21,11,15,12,V001
2023-10-14,209,Consumable,Cotton Rolls,54,357,5963,4848,97,6,V002
2023-10-14,105,Equipment,ECG Machine,313120,2,11,2,3,29,V005
2023-10-14,207,Consumable,Blood Bags,1054,628,2506,1632,93,13,V002
2023-10-15,106,Equipment,MRI Scanner,30163463,2,5,4,1,53,V002
2023-10-15,106,Equipment,MRI Scanner,32971025,2,2,2,0,54,V004
2023-10-15,101,Equipment,X-Ray-Machine,3863821,3,18,10,0,41,V003
2023-10-15,102,Equipment,Defibrilator,704572,4,8,6,0,20,V005
2023-10-15,203,Consumable,Gown,81,578,3517,3089,127,7,V004
2023-10-15,107,Equipment,Infusion Pump,202054,9,23,15,5,18,V003
2023-10-15,105,Equipment,ECG Machine,230753,5,13,12,3,17,V004
2023-10-16,202,Consumable,Surgical Mask,7,5779,42829,19460,1759,10,V002
2023-10-16,206,Consumable,Bandages,42,2804,10620,10299,343,10,V003
2023-10-16,202,Consumable,Surgical Mask,5,8307,24576,18699,2685,5,V005
2023-10-17,202,Consumable,Surgical Mask,7,4701,43846,9307,873,3,V002
2023-10-17,200,Consumable,Gloves,9,1499,6938,5200,885,8,V002
2023-10-18,104,Equipment,Hospital Bed,28362,34,267,203,0,30,V001
2023-10-18,202,Consumable,Surgical Mask,7,9774,17470,10024,1358,5,V002
2023-10-19,200,Consumable,Gloves,6,2853,5330,3781,710,9,V005
2023-10-19,103,Equipment,Wheelchair,15622,14,86,69,4,10,V004
2023-10-19,200,Consumable,Gloves,9,1021,6967,4584,321,12,V002
2023-10-19,105,Equipment,ECG Machine,367841,5,15,14,2,17,V002
2023-10-19,102,Equipment,Defibrilator,704572,3,14,4,0,35,V005
2023-10-19,106,Equipment,MRI Scanner,33213797,2,2,2,1,55,V005
2023-10-20,209,Consumable,Cotton Rolls,85,656,4944,2103,233,6,V003
2023-10-20,208,Consumable,Antiseptic Solution,631,1871,6450,3376,368,9,V001
2023-10-20,103,Equipment,Wheelchair,6566,16,41,38,0,9,V001
2023-10-20,201,Consumable,IV Drip,246,319,2692,385,50,10,V005
2023-10-21,102,Equipment,Defibrilator,704572,1,12,3,1,35,V005
2023-10-21,207,Consumable,Blood Bags,762,817,2032,1468,113,7,V001
2023-10-21,202,Consumable,Surgical Mask,3,7425,27721,22455,2192,8,V004
2023-10-22,208,Consumable,Antiseptic Solution,505,799,5595,4249,332,9,V003
2023-10-22,101,Equipment,X-Ray-Machine,4612827,4,16,10,1,23,V005
2023-10-22,107,Equipment,Infusion Pump,206804,3,21,8,9,15,V005
2023-10-22,201,Consumable,IV Drip,248,917,2705,1417,193,5,V002
2023-10-22,101,Equipment,X-Ray-Machine,2798274,5,13,7,0,38,V001
2023-10-23,200,Consumable,Gloves,9,1767,5539,2219,270,12,V002
2023-10-24,204,Consumable,Face Shield,52,1828,4952,3607,135,5,V002
2023-10-24,204,Consumable,Face Shield,103,596,7061,1130,167,6,V001
2023-10-24,201,Consumable,IV Drip,245,398,4609,3495,181,6,V003
2023-10-25,209,Consumable,Cotton Rolls,54,651,2851,1271,225,10,V002
2023-10-25,209,Consumable,Cotton Rolls,58,810,2720,1388,226,6,V005
2023-10-25,106,Equipment,MRI Scanner,33213797,1,3,1,1,32,V005
2023-10-25,107,Equipment,Infusion Pump,125406,3,27,11,10,10,V004
2023-10-26,105,Equipment,ECG Machine,313120,2,15,3,3,27,V005
2023-10-26,106,Equipment,MRI Scanner,30163463,2,3,2,1,40,V002
2023-10-27,207,Consumable,Blood Bags,1054,913,1599,1350,80,14,V002
2023-10-27,202,Consumable,Surgical Mask,7,5731,21087,6159,2337,9,V003
2023-10-27,101,Equipment,X-Ray-Machine,3627022,2,17,17,0,20,V004
2023-10-27,102,Equipment,Defibrilator,704572,2,9,2,1,40,V005
2023-10-27,201,Consumable,IV Drip,270,425,3569,2011,97,6,V001
2023-10-28,103,Equipment,Wheelchair,15622,6,51,27,2,13,V004
2023-10-28,105,Equipment,ECG Machine,256587,5,12,9,2,29,V001
2023-10-28,202,Consumable,Surgical Mask,7,3783,40164,38565,2652,6,V002
2023-10-28,200,Consumable,Gloves,7,1804,7832,2100,265,11,V004
2023-10-29,106,Equipment,MRI Scanner,30163463,2,3,2,0,43,V002
2023-10-29,107,Equipment,Infusion Pump,206804,6,16,6,13,20,V005
2023-10-29,101,Equipment,X-Ray-Machine,2798274,3,12,3,0,35,V001
2023-10-29,205,Consumable,Syringe,23,2212,16711,4943,1164,6,V002
2023-10-29,207,Consumable,Blood Bags,843,686,4020,2318,93,14,V004
2023-10-30,103,Equipment,Wheelchair,15809,10,45,32,3,16,V002
2023-10-30,205,Consumable,Syringe,23,2305,10262,6432,271,11,V005
2023-10-31,203,Consumable,Gown,196,1818,6531,2382,448,8,V001
2023-10-31,207,Consumable,Blood Bags,762,937,2286,2002,143,10,V001
2023-10-31,200,Consumable,Gloves,7,2368,7479,4312,900,11,V004
2023-10-31,107,Equipment,Infusion Pump,206804,3,19,11,7,14,V005
2023-10-31,209,Consumable,Cotton Rolls,76,565,4469,2011,232,6,V004
2023-10-31,205,Consumable,Syringe,23,4573,9640,4767,1155,11,V005
2023-11-01,102,Equipment,Defibrilator,384358,5,10,8,0,28,V003
2023-11-01,205,Consumable,Syringe,24,3346,18210,10201,244,8,V004
2023-11-01,209,Consumable,Cotton Rolls,54,757,3750,3441,244,7,V002
2023-11-02,204,Consumable,Face Shield,52,1305,4111,1404,456,5,V002
2023-11-03,105,Equipment,ECG Machine,230753,2,10,5,1,24,V004
2023-11-03,209,Consumable,Cotton Rolls,85,933,2829,1451,59,5,V003
2023-11-03,105,Equipment,ECG Machine,366194,5,10,9,2,27,V003
2023-11-03,107,Equipment,Infusion Pump,125406,6,22,6,7,15,V004
2023-11-03,204,Consumable,Face Shield,52,998,5652,4791,691,4,V002
2023-11-04,209,Consumable,Cotton Rolls,85,455,4622,1565,291,6,V003
2023-11-04,107,Equipment,Infusion Pump,176921,9,28,19,6,10,V001
2023-11-04,201,Consumable,IV Drip,270,540,3556,2179,197,7,V001
2023-11-05,200,Consumable,Gloves,9,1328,7314,7235,297,8,V003
2023-11-05,101,Equipment,X-Ray-Machine,4612827,5,17,13,0,29,V005
2023-11-06,206,Consumable,Bandages,39,1983,8814,3724,529,5,V004
2023-11-06,102,Equipment,Defibrilator,689894,1,10,6,0,40,V002
2023-11-07,203,Consumable,Gown,81,1865,6055,5347,205,12,V004
2023-11-07,106,Equipment,MRI Scanner,32971025,1,2,1,1,51,V004
2023-11-08,205,Consumable,Syringe,24,2171,13216,4429,1125,12,V004
2023-11-08,100,Equipment,Ventilator,2900485,11,29,17,4,20,V003
2023-11-08,201,Consumable,IV Drip,237,334,4233,1547,181,6,V004
2023-11-09,208,Consumable,Antiseptic Solution,319,1202,7317,1943,220,10,V002
2023-11-10,107,Equipment,Infusion Pump,212601,6,25,19,9,18,V002
2023-11-10,100,Equipment,Ventilator,2900485,5,27,11,1,29,V003
2023-11-10,203,Consumable,Gown,81,1869,6944,2698,168,6,V004
2023-11-10,208,Consumable,Antiseptic Solution,349,955,4516,2709,194,8,V005
2023-11-10,101,Equipment,X-Ray-Machine,4180254,2,18,12,1,45,V002
2023-11-11,100,Equipment,Ventilator,2232401,15,33,21,5,15,V005
2023-11-11,102,Equipment,Defibrilator,384358,2,11,7,1,21,V003
2023-11-11,100,Equipment,Ventilator,3142549,5,25,13,4,22,V002
2023-11-11,202,Consumable,Surgical Mask,4,8944,18667,18212,2188,10,V001
2023-11-11,102,Equipment,Defibrilator,704572,5,13,13,0,23,V005
2023-11-12,205,Consumable,Syringe,7,2732,14165,6331,724,9,V003
2023-11-12,207,Consumable,Blood Bags,795,887,2716,1481,84,12,V003
2023-11-12,102,Equipment,Defibrilator,445991,4,11,10,0,37,V001
2023-11-12,100,Equipment,Ventilator,2232401,11,43,17,2,17,V005
2023-11-12,105,Equipment,ECG Machine,367841,2,14,8,1,17,V002
2023-11-13,100,Equipment,Ventilator,1999337,9,26,12,4,24,V001
2023-11-13,206,Consumable,Bandages,42,2733,10189,7007,822,8,V003
2023-11-13,202,Consumable,Surgical Mask,3,4046,21987,6744,2262,4,V004
2023-11-15,208,Consumable,Antiseptic Solution,378,1584,4064,1584,343,8,V004
2023-11-15,205,Consumable,Syringe,23,4250,16467,8617,1627,10,V005
2023-11-15,102,Equipment,Defibrilator,689894,2,8,8,1,40,V002
2023-11-16,103,Equipment,Wheelchair,6566,17,60,48,5,16,V001
2023-11-16,101,Equipment,X-Ray-Machine,2798274,1,13,4,0,33,V001
2023-11-16,207,Consumable,Blood Bags,1054,992,2748,1458,75,15,V002
2023-11-16,207,Consumable,Blood Bags,795,603,2455,1582,50,7,V003
2023-11-16,206,Consumable,Bandages,29,2617,6236,4070,782,5,V001
2023-11-17,100,Equipment,Ventilator,2900485,13,43,18,5,22,V003
2023-11-18,200,Consumable,Gloves,6,2314,7348,3410,832,5,V005
2023-11-18,107,Equipment,Infusion Pump,206804,8,20,15,9,20,V005
2023-11-19,100,Equipment,Ventilator,1999337,12,39,34,4,16,V001
2023-11-19,101,Equipment,X-Ray-Machine,4612827,2,14,11,0,28,V005
2023-11-19,203,Consumable,Gown,196,1763,5983,2679,226,5,V001
2023-11-19,201,Consumable,IV Drip,270,874,4027,3038,119,5,V001
2023-11-19,207,Consumable,Blood Bags,507,854,4029,3607,114,11,V005
2023-11-19,202,Consumable,Surgical Mask,7,3841,34624,21102,2097,8,V002
2023-11-20,107,Equipment,Infusion Pump,202054,10,18,12,7,18,V003
2023-11-21,204,Consumable,Face Shield,74,746,9037,8511,250,5,V003
2023-11-21,209,Consumable,Cotton Rolls,54,788,3337,2054,288,3,V002
2023-11-21,209,Consumable,Cotton Rolls,123,320,5520,1615,230,9,V001
2023-11-22,208,Consumable,Antiseptic Solution,631,1266,5896,2002,359,11,V001
2023-11-22,209,Consumable,Cotton Rolls,123,490,2204,1506,73,5,V001
2023-11-22,206,Consumable,Bandages,42,3084,8949,8225,792,3,V003
2023-11-22,105,Equipment,ECG Machine,256587,4,10,4,2,30,V001
2023-11-23,104,Equipment,Hospital Bed,28362,66,259,238,1,15,V001
2023-11-25,100,Equipment,Ventilator,1999337,11,34,11,4,18,V001
2023-11-25,201,Consumable,IV Drip,237,649,3049,2413,72,8,V004
2023-11-26,101,Equipment,X-Ray-Machine,4612827,2,10,6,0,44,V005
2023-11-26,101,Equipment,X-Ray-Machine,3627022,4,12,4,0,35,V004
2023-11-26,104,Equipment,Hospital Bed,27689,44,213,169,2,24,V003
2023-11-26,101,Equipment,X-Ray-Machine,4180254,2,16,4,0,22,V002
2023-11-26,200,Consumable,Gloves,9,1992,8241,5999,739,7,V002
2023-11-27,204,Consumable,Face Shield,103,948,8800,3510,707,8,V001
2023-11-27,202,Consumable,Surgical Mask,7,5509,29775,20960,1239,3,V003
2023-11-27,200,Consumable,Gloves,5,1085,9402,5519,781,6,V001
2023-11-28,203,Consumable,Gown,117,616,4093,2577,275,8,V002
2023-11-28,104,Equipment,Hospital Bed,27689,81,248,196,0,30,V003
2023-11-28,103,Equipment,Wheelchair,9908,17,64,61,2,18,V003
2023-11-28,208,Consumable,Antiseptic Solution,631,1604,6644,5246,185,12,V001
2023-11-28,101,Equipment,X-Ray-Machine,4612827,2,13,5,1,25,V005
2023-11-29,205,Consumable,Syringe,24,3260,9698,5261,1070,10,V004
2023-11-29,104,Equipment,Hospital Bed,27689,64,165,148,3,22,V003
2023-11-29,205,Consumable,Syringe,23,2659,14367,11324,621,12,V005
2023-11-29,204,Consumable,Face Shield,82,1089,9614,3759,587,3,V005
2023-11-30,107,Equipment,Infusion Pump,125406,8,29,23,14,16,V004
2023-12-01,201,Consumable,IV Drip,237,559,2902,1728,188,10,V004
2023-12-01,209,Consumable,Cotton Rolls,54,371,5040,2326,212,9,V002
2023-12-01,205,Consumable,Syringe,21,2847,19913,17642,1795,7,V001
2023-12-02,208,Consumable,Antiseptic Solution,378,1088,7651,3492,380,9,V004
2023-12-03,104,Equipment,Hospital Bed,31063,89,176,127,2,24,V002
2023-12-03,100,Equipment,Ventilator,2900485,11,36,31,5,16,V003
2023-12-03,104,Equipment,Hospital Bed,27689,83,200,128,1,22,V003
2023-12-03,204,Consumable,Face Shield,78,1647,7517,5888,517,6,V004
2023-12-04,101,Equipment,X-Ray-Machine,3627022,2,15,4,0,33,V004
2023-12-04,101,Equipment,X-Ray-Machine,4180254,3,13,10,1,23,V002
2023-12-04,101,Equipment,X-Ray-Machine,4180254,3,10,4,1,25,V002
2023-12-04,101,Equipment,X-Ray-Machine,2798274,3,11,5,1,21,V001
2023-12-05,104,Equipment,Hospital Bed,28362,96,186,102,1,26,V001
2023-12-05,205,Consumable,Syringe,7,4769,11000,8108,1000,7,V003
2023-12-06,102,Equipment,Defibrilator,445991,4,14,4,1,26,V001
2023-12-06,204,Consumable,Face Shield,52,1459,5477,5444,403,5,V002
2023-12-07,105,Equipment,ECG Machine,313120,3,10,7,0,28,V005
2023-12-07,202,Consumable,Surgical Mask,3,8341,41958,30979,833,5,V004
2023-12-07,105,Equipment,ECG Machine,313120,4,14,4,3,22,V005
2023-12-07,208,Consumable,Antiseptic Solution,631,1139,4188,2123,453,9,V001
2023-12-07,106,Equipment,MRI Scanner,33213797,1,2,2,0,50,V005
2023-12-08,105,Equipment,ECG Machine,366194,2,13,2,0,28,V003
2023-12-08,205,Consumable,Syringe,23,4906,17007,10920,1620,6,V005
2023-12-09,208,Consumable,Antiseptic Solution,349,733,7246,2326,354,9,V005
2023-12-09,105,Equipment,ECG Machine,230753,3,10,3,2,30,V004
2023-12-10,206,Consumable,Bandages,29,2855,7279,3469,923,7,V001
2023-12-10,104,Equipment,Hospital Bed,31063,68,185,142,3,26,V002
2023-12-10,208,Consumable,Antiseptic Solution,378,643,6615,3950,400,8,V004
2023-12-10,105,Equipment,ECG Machine,230753,5,15,6,3,30,V004
2023-12-10,206,Consumable,Bandages,39,1303,8661,2979,1101,7,V004
2023-12-11,203,Consumable,Gown,196,618,5985,5857,473,6,V001
2023-12-11,208,Consumable,Antiseptic Solution,631,643,4583,2308,215,9,V001
2023-12-11,102,Equipment,Defibrilator,689894,5,11,11,1,38,V002
2023-12-11,208,Consumable,Antiseptic Solution,505,1581,7403,5744,160,7,V003
2023-12-11,208,Consumable,Antiseptic Solution,505,745,5697,4970,368,12,V003
2023-12-12,208,Consumable,Antiseptic Solution,378,839,5916,3794,244,7,V004
2023-12-12,206,Consumable,Bandages,41,2890,10992,2907,889,3,V002
2023-12-12,201,Consumable,IV Drip,237,644,3914,2754,86,9,V004
2023-12-12,209,Consumable,Cotton Rolls,58,795,3776,1292,291,4,V005
2023-12-13,204,Consumable,Face Shield,103,626,8200,6222,745,5,V001
2023-12-13,203,Consumable,Gown,81,1198,3454,2696,187,8,V004
2023-12-14,200,Consumable,Gloves,5,1738,7164,3125,209,10,V001
2023-12-14,105,Equipment,ECG Machine,256587,5,12,7,0,22,V001
2023-12-14,107,Equipment,Infusion Pump,176921,7,26,18,5,14,V001
2023-12-14,207,Consumable,Blood Bags,795,974,3166,2184,37,14,V003
2023-12-15,200,Consumable,Gloves,5,2145,5434,3389,647,9,V001
2023-12-15,102,Equipment,Defibrilator,445991,5,10,7,0,40,V001
2023-12-15,200,Consumable,Gloves,6,2685,9520,7649,947,7,V005
2023-12-15,103,Equipment,Wheelchair,6566,5,36,31,5,10,V001
2023-12-15,102,Equipment,Defibrilator,445991,3,14,10,0,30,V001
2023-12-15,100,Equipment,Ventilator,1999337,15,46,32,5,27,V001
2023-12-16,202,Consumable,Surgical Mask,7,8008,26536,17472,1121,7,V002
2023-12-18,204,Consumable,Face Shield,103,1274,9265,5546,136,6,V001
2023-12-18,202,Consumable,Surgical Mask,7,4192,31919,6492,2982,6,V003
2023-12-19,207,Consumable,Blood Bags,762,609,3986,1802,105,13,V001
2023-12-19,105,Equipment,ECG Machine,230753,3,12,12,1,25,V004
2023-12-20,207,Consumable,Blood Bags,843,761,4623,3362,20,10,V004
2023-12-20,209,Consumable,Cotton Rolls,58,446,4287,3427,135,7,V005
2023-12-20,203,Consumable,Gown,102,1752,3339,2482,352,7,V005
2023-12-20,107,Equipment,Infusion Pump,212601,10,28,24,8,19,V002
2023-12-20,100,Equipment,Ventilator,3142549,10,26,14,1,24,V002
2023-12-21,203,Consumable,Gown,102,1546,3782,1783,192,10,V005
2023-12-21,102,Equipment,Defibrilator,704572,5,14,5,1,35,V005
2023-12-22,107,Equipment,Infusion Pump,206804,3,25,16,6,16,V005
2023-12-22,101,Equipment,X-Ray-Machine,2798274,4,11,5,1,39,V001
2023-12-22,206,Consumable,Bandages,42,3827,9732,6407,1190,7,V003
2023-12-22,107,Equipment,Infusion Pump,202054,9,16,15,6,11,V003
2023-12-23,204,Consumable,Face Shield,103,1573,7778,7694,414,3,V001
2023-12-23,202,Consumable,Surgical Mask,7,4266,23659,18193,1302,4,V002
2023-12-23,202,Consumable,Surgical Mask,3,4295,19354,16105,2751,7,V004
2023-12-23,201,Consumable,IV Drip,270,433,2039,1982,105,5,V001
2023-12-23,201,Consumable,IV Drip,248,768,3664,2688,117,7,V002
2023-12-24,100,Equipment,Ventilator,2900485,14,33,33,1,15,V003
2023-12-24,100,Equipment,Ventilator,1999337,3,32,12,5,16,V001
2023-12-25,103,Equipment,Wheelchair,6566,19,74,52,0,17,V001
2023-12-26,204,Consumable,Face Shield,82,571,7162,6132,298,3,V005
2023-12-26,101,Equipment,X-Ray-Machine,4180254,5,10,8,0,42,V002
2023-12-26,104,Equipment,Hospital Bed,27689,74,279,183,0,24,V003
2023-12-27,107,Equipment,Infusion Pump,125406,5,21,10,10,12,V004
2023-12-28,201,Consumable,IV Drip,270,770,3000,1733,77,6,V001
2023-12-28,202,Consumable,Surgical Mask,5,4787,39354,33537,609,9,V005
2023-12-28,205,Consumable,Syringe,21,3120,17407,12130,615,8,V001
2023-12-28,103,Equipment,Wheelchair,15622,18,86,64,3,13,V004
2023-12-28,100,Equipment,Ventilator,1879046,14,27,16,5,23,V004
2023-12-28,201,Consumable,IV Drip,246,604,2068,1791,76,5,V005
2023-12-28,106,Equipment,MRI Scanner,29074330,1,5,4,1,46,V001
2023-12-29,201,Consumable,IV Drip,248,645,3129,1380,135,6,V002
2023-12-29,201,Consumable,IV Drip,237,772,4569,3665,154,10,V004
2023-12-29,202,Consumable,Surgical Mask,7,7927,34474,31680,1911,10,V003
2023-12-29,201,Consumable,IV Drip,246,959,3533,2818,107,10,V005
2023-12-31,209,Consumable,Cotton Rolls,54,797,5433,5078,142,7,V002
2023-12-31,205,Consumable,Syringe,21,3469,9244,8720,1802,11,V001
2023-12-31,209,Consumable,Cotton Rolls,123,577,3677,3527,286,10,V001
2023-12-31,203,Consumable,Gown,117,1709,5046,2580,319,7,V002
2023-12-31,201,Consumable,IV Drip,245,946,2114,1967,63,5,V003
2024-01-01,101,Equipment,X-Ray-Machine,3627022,3,15,7,0,41,V004
2024-01-01,205,Consumable,Syringe,7,2027,14102,9763,1557,10,V003
2024-01-01,104,Equipment,Hospital Bed,51423,30,238,153,3,26,V005
2024-01-01,105,Equipment,ECG Machine,366194,3,11,4,0,25,V003
2024-01-01,207,Consumable,Blood Bags,843,712,3371,2608,63,8,V004
2024-01-02,106,Equipment,MRI Scanner,31100685,1,4,3,0,52,V003
2024-01-02,204,Consumable,Face Shield,82,911,5191,3813,607,4,V005
2024-01-03,206,Consumable,Bandages,42,3994,10647,8504,666,8,V003
2024-01-03,200,Consumable,Gloves,9,1871,9229,2109,944,8,V002
2024-01-03,100,Equipment,Ventilator,1999337,6,37,29,2,28,V001
2024-01-03,207,Consumable,Blood Bags,843,689,1590,1523,27,8,V004
2024-01-03,207,Consumable,Blood Bags,843,706,3576,2994,36,6,V004
2024-01-04,104,Equipment,Hospital Bed,31063,61,273,166,3,15,V002
2024-01-04,202,Consumable,Surgical Mask,3,6617,44675,32986,637,7,V004
2024-01-05,102,Equipment,Defibrilator,383361,5,11,6,1,22,V004
2024-01-05,104,Equipment,Hospital Bed,31063,54,222,129,1,21,V002
2024-01-06,208,Consumable,Antiseptic Solution,319,1386,5436,2956,401,10,V002
2024-01-06,102,Equipment,Defibrilator,383361,4,15,11,0,28,V004
2024-01-07,204,Consumable,Face Shield,78,1983,7874,7072,694,6,V004
2024-01-07,100,Equipment,Ventilator,1879046,8,40,8,1,19,V004
2024-01-07,202,Consumable,Surgical Mask,7,6101,49575,22847,1419,6,V003
2024-01-07,203,Consumable,Gown,196,1355,5186,3993,400,11,V001
2024-01-07,103,Equipment,Wheelchair,15809,13,44,37,0,13,V002
2024-01-08,100,Equipment,Ventilator,1879046,15,47,20,3,30,V004
2024-01-08,104,Equipment,Hospital Bed,16130,92,272,136,1,25,V004
2024-01-08,100,Equipment,Ventilator,2900485,4,38,6,2,20,V003
2024-01-08,203,Consumable,Gown,81,1066,7014,6557,241,10,V004
2024-01-08,204,Consumable,Face Shield,74,1788,5196,4627,264,3,V003
2024-01-09,101,Equipment,X-Ray-Machine,3627022,1,14,5,1,35,V004
2024-01-09,201,Consumable,IV Drip,245,968,2261,2117,168,5,V003
2024-01-09,208,Consumable,Antiseptic Solution,319,1981,3952,3616,274,8,V002
2024-01-09,100,Equipment,Ventilator,1999337,6,31,30,3,27,V001
2024-01-10,208,Consumable,Antiseptic Solution,349,1462,5015,3693,432,12,V005
2024-01-10,201,Consumable,IV Drip,237,824,3832,3350,189,6,V004
2024-01-10,104,Equipment,Hospital Bed,27689,95,165,132,3,24,V003
2024-01-10,106,Equipment,MRI Scanner,33213797,1,2,1,0,53,V005
2024-01-10,208,Consumable,Antiseptic Solution,319,1827,6881,2751,132,5,V002
2024-01-12,200,Consumable,Gloves,6,1442,8271,4961,306,5,V005
2024-01-12,103,Equipment,Wheelchair,6566,19,68,23,1,12,V001
2024-01-12,203,Consumable,Gown,237,836,4975,1241,194,8,V003
2024-01-12,100,Equipment,Ventilator,1879046,4,41,13,1,22,V004
2024-01-12,202,Consumable,Surgical Mask,5,8838,34052,18859,1675,8,V005
2024-01-13,202,Consumable,Surgical Mask,4,8628,24012,17199,508,8,V001
2024-01-13,104,Equipment,Hospital Bed,28362,31,215,170,3,15,V001
2024-01-13,104,Equipment,Hospital Bed,16130,59,247,151,3,28,V004
2024-01-14,201,Consumable,IV Drip,248,397,2282,2072,162,10,V002
2024-01-14,200,Consumable,Gloves,9,2655,9223,8505,306,8,V003
2024-01-14,203,Consumable,Gown,81,1598,7483,3251,379,8,V004
2024-01-14,205,Consumable,Syringe,23,4895,14064,13269,327,5,V002
2024-01-14,208,Consumable,Antiseptic Solution,349,1974,5927,5205,450,7,V005
2024-01-15,102,Equipment,Defibrilator,704572,1,14,6,1,30,V005
2024-01-15,102,Equipment,Defibrilator,384358,4,15,9,0,33,V003
2024-01-16,208,Consumable,Antiseptic Solution,349,520,5108,4155,250,8,V005
2024-01-16,101,Equipment,X-Ray-Machine,4180254,5,11,9,0,34,V002
2024-01-16,208,Consumable,Antiseptic Solution,349,1178,4528,4300,375,10,V005
2024-01-16,202,Consumable,Surgical Mask,3,8682,31721,30036,2984,4,V004
2024-01-16,104,Equipment,Hospital Bed,27689,60,277,76,1,18,V003
2024-01-16,203,Consumable,Gown,237,942,5574,3627,448,9,V003
2024-01-17,209,Consumable,Cotton Rolls,123,631,4655,1365,178,6,V001
2024-01-17,100,Equipment,Ventilator,2232401,6,35,11,3,30,V005
2024-01-18,201,Consumable,IV Drip,246,739,3503,1593,172,5,V005
2024-01-18,100,Equipment,Ventilator,1879046,3,38,36,2,28,V004
2024-01-18,102,Equipment,Defibrilator,689894,3,13,6,1,23,V002
2024-01-19,107,Equipment,Infusion Pump,125406,3,18,11,7,11,V004
2024-01-20,200,Consumable,Gloves,5,1751,7289,6449,381,5,V001
2024-01-21,105,Equipment,ECG Machine,256587,5,11,6,3,25,V001
2024-01-21,106,Equipment,MRI Scanner,33213797,2,5,3,1,60,V005
2024-01-21,104,Equipment,Hospital Bed,16130,72,191,100,0,17,V004
2024-01-21,208,Consumable,Antiseptic Solution,319,1033,6385,6238,414,8,V002
2024-01-21,205,Consumable,Syringe,23,4257,9991,4476,837,7,V002
2024-01-21,207,Consumable,Blood Bags,1054,453,3240,2835,83,12,V002
2024-01-22,207,Consumable,Blood Bags,507,346,2368,1925,41,11,V005
